loan_id,event_date,action_type,promised_to_pay_date
107709,2025-04-27,Hardship,2025-05-10
107709,2025-07-20,Email,2025-07-15
107711,2024-08-05,Email,2024-08-13
107715,2023-09-08,Agent,2023-09-17
107717,2025-07-30,Agent,2025-08-22
107717,2025-08-30,Hardship,2025-09-11
107718,2025-08-27,SMS,2025-09-04
107718,2026-01-02,Call,2026-01-11
107719,2024-04-16,Agent,2024-04-05
107722,2023-09-02,Email,2023-08-26
107722,2024-10-21,Call,2024-10-30
107726,2025-11-19,SMS,2025-12-21
107729,2024-12-24,Agent,2024-12-23
107733,2023-07-15,Hardship,2023-07-05
107733,2024-01-14,Agent,2024-01-18
107735,2026-01-30,Email,2026-02-26
107736,2023-09-30,Email,2023-09-30
107736,2024-05-08,Call,2024-05-06
107739,2025-12-07,Agent,2025-12-10
107740,2023-06-22,SMS,2023-07-02
107740,2023-12-11,SMS,2023-12-23
107740,2024-05-22,Call,2024-05-19
107740,2024-08-12,Hardship,2024-08-28
107740,2024-09-12,Agent,2024-09-25
107740,2025-01-12,Agent,2025-01-19
107742,2025-10-05,SMS,2025-10-06
107742,2026-02-04,Email,2026-02-15
107743,2025-06-16,Agent,2025-07-10
107744,2025-01-11,SMS,2025-01-26
107745,2025-06-19,Hardship,2025-06-18
107746,2023-05-18,SMS,2023-06-05
107749,2023-03-20,Hardship,2023-04-02
107750,2026-01-12,Call,2026-01-19
107751,2025-07-30,Email,2025-08-02
107751,2026-01-03,Call,2026-01-26
107752,2023-10-25,Email,2023-11-19
107753,2023-01-28,Email,2023-03-02
107753,2025-08-10,Hardship,2025-08-17
107756,2025-11-23,Hardship,2025-12-02
107757,2023-10-22,Email,2023-10-24
107758,2025-12-08,Hardship,2025-12-06
107759,2025-04-26,SMS,2025-05-10
107760,2025-10-27,Call,2025-11-16
107760,2025-11-29,Agent,2025-12-22
107760,2026-01-19,SMS,2026-02-17
107761,2024-08-18,Call,2024-08-29
107762,2022-12-03,Call,2022-11-28
107762,2025-12-24,Agent,2026-01-08
107763,2024-04-11,Agent,2024-05-02
107765,2024-01-29,Call,2024-02-07
107765,2024-12-10,Agent,2024-12-19
107765,2025-09-15,SMS,2025-09-08
107769,2023-04-25,SMS,2023-05-06
107770,2024-10-27,SMS,2024-11-13
107770,2025-03-02,Hardship,2025-03-03
107771,2025-05-11,Email,2025-05-15
107771,2025-09-12,SMS,2025-09-05
107772,2025-12-13,Email,2025-12-10
107774,2025-04-05,Call,2025-04-26
107775,2025-06-17,Agent,2025-06-27
107776,2025-07-24,Agent,2025-08-01
107782,2022-12-18,Agent,2022-12-11
107782,2023-07-12,Call,2023-07-14
107782,2023-08-05,Call,2023-08-12
107782,2023-09-10,Hardship,2023-09-10
107782,2024-11-22,SMS,2024-12-11
107782,2025-12-27,Email,2025-12-23
107785,2024-01-10,Agent,2024-02-11
107787,2025-03-06,Hardship,2025-03-06
107789,2025-02-23,Hardship,2025-03-01
107789,2025-04-10,Agent,2025-05-13
107789,2025-09-30,Call,2025-09-21
107789,2025-11-28,Agent,2025-12-11
107790,2026-01-12,Hardship,2026-01-25
107791,2023-01-11,Call,2023-01-27
107791,2024-02-06,SMS,2024-02-19
107791,2025-01-15,Call,2025-01-11
107792,2023-09-08,Call,2023-10-11
107792,2023-12-04,Agent,2024-01-08
107793,2024-04-18,SMS,2024-05-03
107793,2024-07-12,Call,2024-07-17
107795,2024-12-26,SMS,2025-01-12
107796,2026-01-16,Call,2026-01-25
107798,2025-07-13,SMS,2025-07-22
107798,2025-11-07,SMS,2025-11-21
107799,2025-12-16,Call,2026-01-04
107800,2024-05-08,Hardship,2024-05-19
107804,2023-11-02,Email,2023-11-12
107808,2023-06-20,Agent,2023-07-12
107815,2025-07-08,SMS,2025-07-29
107819,2022-06-14,SMS,2022-06-30
107820,2023-12-10,Email,2024-01-06
107822,2025-01-28,Email,2025-02-19
107822,2025-12-10,Email,2025-11-27
107822,2026-02-09,SMS,2026-02-15
107823,2023-01-08,Call,2023-01-24
107823,2024-07-16,SMS,2024-08-01
107824,2024-09-21,Call,2024-10-09
107824,2025-03-06,Email,2025-03-23
107825,2024-08-26,Hardship,2024-08-27
107827,2025-09-15,Email,2025-10-04
107829,2023-09-18,Hardship,2023-09-29
107829,2025-05-18,Email,2025-06-02
107831,2024-12-22,Agent,2025-01-03
107831,2025-12-07,Agent,2025-12-26
107835,2024-11-11,Hardship,2024-11-21
107836,2023-11-19,Email,2023-11-06
107837,2026-01-18,Hardship,2026-02-04
107838,2025-12-22,Agent,2026-01-21
107840,2024-03-12,Email,2024-04-02
107840,2024-04-14,Email,2024-05-07
107842,2024-01-03,Call,2024-01-26
107843,2024-06-08,SMS,2024-06-11
107844,2023-03-21,Agent,2023-04-13
107846,2025-02-23,Email,2025-03-13
107847,2024-02-23,Call,2024-03-06
107847,2024-03-15,Agent,2024-03-31
107849,2025-02-18,Email,2025-03-04
107853,2024-03-20,Call,2024-03-31
107853,2026-01-30,SMS,2026-02-03
107854,2026-02-09,Agent,2026-02-14
107857,2022-12-02,SMS,2022-11-23
107858,2025-02-05,Hardship,2025-03-04
107858,2025-06-20,Email,2025-06-20
107859,2023-11-01,Agent,2023-10-24
107860,2024-07-28,Email,2024-08-11
107860,2025-08-13,Agent,2025-08-18
107860,2025-11-22,Call,2025-12-14
107862,2026-01-26,Hardship,2026-01-13
107863,2024-11-20,Call,2024-11-19
107863,2025-06-21,Call,2025-07-13
107863,2025-09-07,Hardship,2025-10-10
107863,2025-12-06,Hardship,2025-12-15
107867,2026-01-26,Email,2026-02-07
107869,2022-10-03,Agent,2022-10-19
107871,2024-04-26,Hardship,2024-05-22
107871,2024-08-29,Hardship,2024-09-05
107873,2024-02-29,Hardship,2024-03-03
107873,2024-05-01,SMS,2024-05-15
107873,2025-08-26,Agent,2025-08-26
107873,2025-12-28,SMS,2025-12-25
107875,2025-09-19,Hardship,2025-09-07
107875,2026-01-15,Hardship,2026-01-21
107876,2025-09-20,Hardship,2025-10-01
107879,2023-10-15,Email,2023-10-31
107880,2024-04-20,Hardship,2024-05-06
107882,2026-01-07,SMS,2025-12-27
107885,2024-08-26,Email,2024-09-15
107885,2025-01-26,Call,2025-02-25
107885,2025-09-30,Hardship,2025-10-09
107888,2026-02-01,SMS,2026-02-20
107890,2022-06-29,Hardship,2022-07-09
107890,2024-09-23,Email,2024-10-10
107894,2024-05-28,Agent,2024-05-29
107894,2025-06-08,Call,2025-06-26
107898,2023-08-17,Hardship,2023-08-31
107900,2024-09-11,SMS,2024-09-11
107901,2025-09-07,Call,2025-09-05
107903,2023-04-21,Agent,2023-04-15
107903,2025-01-17,Email,2025-01-12
107903,2025-07-06,Agent,2025-07-14
107906,2024-09-17,Agent,2024-09-27
107909,2024-08-23,SMS,2024-08-19
107911,2022-10-06,SMS,2022-10-07
107911,2022-11-15,Hardship,2022-11-02
107911,2023-11-09,Email,2023-11-12
107913,2025-03-09,SMS,2025-04-08
107913,2025-05-22,Hardship,2025-05-11
107914,2025-10-06,Hardship,2025-10-20
107919,2024-04-21,Call,2024-05-04
107919,2024-07-16,Call,2024-07-14
107919,2025-03-25,Hardship,2025-04-07
107921,2026-01-13,Agent,2026-01-15
107922,2024-03-15,Hardship,2024-04-09
107923,2024-10-02,Agent,2024-10-28
107924,2024-02-15,Hardship,2024-03-10
107924,2025-03-02,Call,2025-02-21
107924,2025-08-19,Email,2025-08-23
107928,2024-11-05,SMS,2024-12-05
107930,2025-02-08,Call,2025-02-07
107931,2024-05-11,Call,2024-05-19
107937,2025-05-16,Agent,2025-06-13
107937,2025-08-18,Agent,2025-08-23
107941,2025-06-23,SMS,2025-06-11
107942,2025-12-19,SMS,2025-12-20
107943,2024-06-29,Email,2024-06-30
107943,2026-02-03,SMS,2026-02-14
107946,2024-06-04,Email,2024-06-19
107946,2025-03-31,Hardship,2025-04-08
107947,2024-03-15,Agent,2024-03-24
107950,2022-09-11,Call,2022-10-06
107951,2023-08-25,Agent,2023-09-13
107952,2025-11-15,Agent,2025-11-20
107953,2025-04-03,Email,2025-03-30
107954,2023-11-24,Email,2023-12-05
107956,2024-08-06,Call,2024-09-10
107961,2026-01-30,Call,2026-02-22
107962,2024-07-04,Hardship,2024-08-03
107962,2025-02-18,Call,2025-02-06
107964,2024-01-11,Hardship,2024-01-09
107968,2022-09-04,SMS,2022-09-18
107970,2024-07-13,Agent,2024-07-20
107970,2025-03-11,Call,2025-03-20
107972,2022-10-29,Hardship,2022-11-04
107974,2025-07-13,Email,2025-07-22
107978,2025-11-29,Agent,2025-11-27
107982,2022-07-07,Agent,2022-07-18
107985,2023-05-06,Call,2023-05-23
107988,2023-06-13,SMS,2023-06-16
107988,2023-11-09,SMS,2023-11-14
107989,2025-02-07,Call,2025-02-12
107989,2025-02-28,SMS,2025-03-20
107989,2025-03-21,SMS,2025-04-06
107992,2025-09-11,SMS,2025-09-13
107994,2023-03-10,Call,2023-03-02
107994,2024-01-22,Agent,2024-01-25
107994,2024-07-03,Call,2024-07-17
107994,2024-08-21,Hardship,2024-09-10
107994,2025-03-05,Email,2025-03-03
107994,2025-04-07,Call,2025-04-13
107995,2023-05-22,Call,2023-05-29
107998,2022-06-11,Hardship,2022-07-15
108002,2024-08-09,Hardship,2024-09-10
108003,2025-06-26,Agent,2025-07-02
108003,2025-11-11,SMS,2025-11-21
108005,2023-12-21,Hardship,2023-12-15
108005,2024-05-10,Email,2024-06-08
108006,2023-03-19,Call,2023-03-28
108006,2023-11-27,Email,2023-12-06
108006,2024-08-31,SMS,2024-09-10
108007,2024-04-25,Agent,2024-05-05
108008,2024-07-14,Agent,2024-07-06
108008,2025-02-27,Agent,2025-04-03
108008,2025-11-09,SMS,2025-12-01
108008,2026-02-11,Agent,2026-02-04
108009,2024-06-05,Hardship,2024-05-21
108011,2023-09-27,Call,2023-10-12
108012,2024-06-03,Agent,2024-06-19
108013,2023-04-12,Email,2023-04-17
108013,2024-02-23,SMS,2024-02-24
108019,2024-09-30,Agent,2024-09-26
108025,2022-02-07,Call,2022-02-25
108025,2022-07-12,Agent,2022-08-04
108025,2023-11-28,Agent,2023-11-16
108025,2024-08-07,Agent,2024-09-09
108025,2024-09-25,Call,2024-09-22
108025,2024-12-15,SMS,2024-12-28
108025,2025-01-19,Hardship,2025-01-23
108028,2024-03-02,Hardship,2024-03-17
108029,2023-12-31,Hardship,2024-01-27
108029,2024-04-28,Hardship,2024-05-16
108029,2024-07-11,Hardship,2024-07-22
108029,2024-10-28,Hardship,2024-11-17
108029,2024-11-27,Hardship,2024-12-31
108029,2025-10-10,Email,2025-11-01
108029,2026-01-02,Agent,2026-01-27
108031,2023-05-27,Agent,2023-06-23
108031,2024-01-29,Email,2024-02-09
108032,2025-08-14,Agent,2025-09-08
108034,2024-11-22,SMS,2024-11-15
108036,2024-02-18,SMS,2024-03-01
108036,2025-07-07,Agent,2025-07-04
108037,2025-02-22,Email,2025-02-24
108037,2025-12-25,SMS,2025-12-22
108042,2023-05-29,Agent,2023-06-13
108045,2025-02-11,Call,2025-02-10
108048,2025-04-03,Call,2025-04-15
108049,2024-08-26,Agent,2024-08-14
108051,2024-11-15,Email,2024-12-04
108052,2024-02-12,Agent,2024-02-03
108054,2023-02-21,Agent,2023-03-06
108054,2024-09-04,Hardship,2024-09-03
108055,2025-11-19,Hardship,2025-12-05
108058,2024-06-02,SMS,2024-06-11
108060,2024-04-06,SMS,2024-04-10
108060,2025-06-05,Call,2025-06-27
108061,2022-11-03,SMS,2022-11-27
108062,2026-01-13,Call,2026-02-07
108063,2026-01-28,Email,2026-02-01
108064,2023-11-16,Agent,2023-11-27
108064,2025-02-14,SMS,2025-02-11
108065,2024-12-30,Call,2025-01-04
108065,2025-09-27,Call,2025-10-04
108066,2022-04-29,Email,2022-04-19
108066,2022-10-20,SMS,2022-10-18
108066,2022-12-12,SMS,2023-01-09
108067,2025-03-16,Call,2025-03-26
108069,2023-11-24,Hardship,2023-12-25
108073,2025-12-06,Agent,2025-12-14
108074,2022-11-29,Agent,2022-12-11
108077,2025-12-07,Call,2025-11-28
108081,2023-03-24,Email,2023-04-06
108082,2022-07-11,Call,2022-08-03
108082,2022-08-21,Agent,2022-08-12
108082,2023-10-09,Email,2023-10-21
108083,2024-03-12,Agent,2024-03-24
108084,2025-11-24,SMS,2025-12-05
108087,2023-08-01,SMS,2023-08-10
108087,2024-02-19,Hardship,2024-02-19
108087,2024-04-17,Agent,2024-04-20
108088,2025-08-11,Hardship,2025-08-08
108089,2025-12-21,Email,2026-01-04
108090,2023-10-13,Call,2023-10-05
108090,2024-01-08,SMS,2024-01-07
108093,2023-01-30,Email,2023-02-03
108093,2026-01-01,Call,2026-01-21
108094,2024-12-11,Email,2025-01-12
108094,2025-09-27,Hardship,2025-09-17
108099,2023-01-23,Email,2023-02-06
108100,2025-12-14,Hardship,2026-01-05
108101,2026-01-17,Email,2026-01-16
108102,2025-11-02,Hardship,2025-11-03
108103,2025-06-29,Call,2025-07-09
108104,2024-05-20,Call,2024-06-01
108107,2025-07-24,SMS,2025-08-06
108107,2025-12-30,Hardship,2025-12-21
108110,2025-04-10,Email,2025-04-13
108113,2023-04-17,Agent,2023-05-01
108119,2024-11-14,Email,2024-11-27
108120,2025-10-24,Call,2025-10-27
108121,2025-09-05,Call,2025-08-29
108125,2025-03-12,Hardship,2025-03-15
108126,2025-12-01,Email,2025-12-16
108127,2026-02-07,Agent,2026-01-21
108133,2024-03-24,Agent,2024-04-04
108133,2025-02-08,Agent,2025-03-12
108134,2024-06-03,Email,2024-06-24
108136,2024-11-25,SMS,2024-12-12
108140,2024-02-25,Agent,2024-02-18
108140,2024-10-30,Hardship,2024-11-04
108143,2024-07-03,Hardship,2024-07-01
108144,2024-12-05,Email,2024-12-15
108146,2024-01-20,Agent,2024-01-26
108146,2024-03-04,Email,2024-03-12
108147,2024-01-23,Agent,2024-01-22
108147,2024-07-14,Email,2024-08-15
108151,2025-03-18,Email,2025-04-11
108154,2025-08-29,Hardship,2025-09-21
108155,2025-12-28,Email,2025-12-28
108159,2023-11-15,SMS,2023-11-22
108159,2024-11-05,Agent,2024-11-20
108160,2022-12-22,SMS,2023-01-08
108162,2024-10-24,Agent,2024-11-12
108162,2025-03-01,Call,2025-03-16
108166,2022-10-23,Call,2022-10-17
108172,2022-08-31,Agent,2022-09-13
108173,2025-12-21,Email,2025-12-15
108174,2025-06-14,Agent,2025-06-17
108175,2025-05-18,SMS,2025-05-23
108175,2025-11-09,Call,2025-11-29
108178,2023-06-06,Email,2023-06-08
108178,2025-11-19,Call,2025-11-23
108179,2023-04-29,Agent,2023-05-18
108179,2024-01-19,Call,2024-01-29
108179,2024-02-09,Hardship,2024-02-26
108179,2025-03-05,Call,2025-04-01
108179,2025-07-06,Agent,2025-08-05
108179,2025-11-08,Hardship,2025-11-24
108180,2022-12-21,SMS,2023-01-08
108180,2024-09-26,Agent,2024-10-07
108184,2023-11-22,Hardship,2023-11-14
108184,2024-01-13,Agent,2024-02-06
108184,2024-05-19,SMS,2024-06-08
108185,2026-01-18,Call,2026-02-17
108186,2025-02-11,SMS,2025-03-03
108186,2025-11-29,Call,2025-12-01
108189,2022-06-01,SMS,2022-05-23
108189,2023-12-25,Email,2024-01-14
108189,2024-06-18,Hardship,2024-06-19
108189,2025-03-13,Hardship,2025-04-11
108190,2025-09-14,Hardship,2025-09-29
108191,2024-07-13,Hardship,2024-07-24
108193,2024-03-28,Agent,2024-04-11
108195,2024-12-18,SMS,2025-01-06
108195,2025-01-21,Email,2025-02-16
108197,2026-01-05,Call,2026-01-02
108200,2025-11-06,Hardship,2025-11-20
108202,2023-04-05,Call,2023-05-04
108202,2023-07-24,Call,2023-07-17
108202,2024-07-26,Hardship,2024-07-16
108205,2025-03-12,SMS,2025-03-29
108206,2025-07-18,SMS,2025-07-09
108207,2023-05-27,Call,2023-05-28
108211,2022-10-25,Agent,2022-11-01
108211,2023-02-03,Email,2023-02-03
108215,2025-10-01,Agent,2025-10-03
108216,2023-06-02,Call,2023-06-18
108216,2023-07-16,Hardship,2023-08-01
108216,2024-05-18,Agent,2024-06-16
108220,2024-12-22,Email,2024-12-30
108221,2024-11-27,Call,2024-12-18
108221,2025-03-11,Hardship,2025-03-23
108222,2024-02-22,Email,2024-02-16
108222,2024-09-08,Email,2024-09-27
108225,2024-02-21,Email,2024-03-09
108225,2024-07-22,Email,2024-07-21
108227,2024-05-25,Hardship,2024-05-22
108227,2025-11-14,Hardship,2025-11-26
108232,2022-05-26,Agent,2022-05-30
108232,2023-07-23,Agent,2023-08-13
108233,2024-06-27,Email,2024-06-29
108233,2025-01-20,Email,2025-01-27
108234,2025-07-07,Hardship,2025-07-17
108235,2025-02-03,Email,2025-01-20
108235,2025-09-01,Hardship,2025-09-19
108236,2024-06-22,SMS,2024-07-22
108238,2025-07-03,Agent,2025-06-29
108241,2024-03-23,SMS,2024-03-24
108241,2024-10-09,Call,2024-10-12
108242,2024-11-05,Email,2024-10-21
108243,2025-04-03,Agent,2025-04-10
108243,2025-10-03,Hardship,2025-10-26
108244,2022-07-21,Hardship,2022-08-08
108246,2023-09-26,Hardship,2023-10-10
108246,2024-01-06,Call,2024-01-03
108248,2026-01-07,SMS,2026-01-20
108250,2024-08-11,Email,2024-08-10
108251,2025-10-01,Call,2025-10-16
108252,2025-04-05,Hardship,2025-04-16
108255,2022-12-28,SMS,2023-01-15
108255,2025-04-06,Email,2025-04-17
108255,2025-05-19,Call,2025-06-13
108257,2023-01-05,Call,2023-01-07
108257,2023-11-26,Email,2023-12-03
108259,2025-03-20,Agent,2025-03-23
108259,2025-06-09,SMS,2025-06-28
108260,2025-04-08,Email,2025-04-06
108260,2025-09-11,SMS,2025-09-29
108266,2025-03-22,Call,2025-04-09
108269,2023-01-25,Email,2023-02-09
108269,2024-04-20,Call,2024-05-14
108275,2025-10-31,Email,2025-11-19
108277,2025-07-07,Email,2025-08-02
108279,2023-12-09,Email,2024-01-02
108280,2025-04-17,Call,2025-04-27
108284,2026-02-09,Agent,2026-02-04
108285,2024-12-20,Email,2025-01-01
108285,2025-08-16,SMS,2025-08-28
108287,2025-10-16,SMS,2025-10-12
108288,2023-03-15,Email,2023-03-25
108288,2024-07-22,Call,2024-07-25
108288,2025-10-03,Email,2025-09-18
108290,2023-01-31,Hardship,2023-02-15
108290,2024-03-23,Hardship,2024-04-04
108290,2025-03-05,Email,2025-03-02
108291,2025-04-07,Agent,2025-04-09
108292,2024-02-22,Email,2024-02-12
108292,2024-06-21,SMS,2024-06-22
108292,2025-07-17,Email,2025-07-17
108295,2024-12-31,Email,2024-12-16
108297,2024-12-22,Email,2025-01-09
108297,2025-10-01,Hardship,2025-10-03
108299,2025-05-21,Agent,2025-05-15
108299,2025-06-05,Hardship,2025-06-12
108300,2024-03-18,Agent,2024-03-31
108302,2025-01-19,Hardship,2025-01-22
108302,2025-03-06,Email,2025-03-28
108303,2023-05-17,Email,2023-05-02
108303,2023-08-14,Agent,2023-08-18
108308,2024-08-27,Hardship,2024-09-17
108308,2026-01-09,Agent,2026-01-27
108310,2025-01-15,Agent,2025-02-03
108314,2023-03-03,Hardship,2023-03-13
108314,2023-07-30,Hardship,2023-08-22
108314,2025-04-05,Email,2025-04-05
108314,2025-06-04,Agent,2025-06-11
108317,2024-05-11,Call,2024-05-27
108317,2025-01-10,SMS,2025-01-15
108317,2025-12-12,Call,2026-01-09
108320,2024-08-28,Call,2024-09-19
108321,2024-04-15,Email,2024-04-22
108323,2025-04-19,Agent,2025-04-24
108323,2025-09-23,Email,2025-09-15
108324,2023-09-21,Hardship,2023-10-09
108324,2024-09-13,Call,2024-10-19
108324,2025-08-17,Email,2025-09-15
108325,2024-02-10,Email,2024-02-02
108325,2024-06-11,Call,2024-06-13
108325,2025-09-05,Call,2025-08-27
108326,2025-11-13,Hardship,2025-11-28
108331,2023-08-14,Hardship,2023-08-14
108331,2023-09-25,Hardship,2023-10-08
108335,2024-10-26,Hardship,2024-11-06
108336,2026-01-27,SMS,2026-02-01
108337,2023-07-01,Hardship,2023-07-12
108337,2023-08-22,Agent,2023-08-29
108337,2024-02-11,Call,2024-02-17
108337,2024-07-30,Agent,2024-07-26
108339,2023-11-02,SMS,2023-11-15
108340,2023-05-01,Agent,2023-05-19
108340,2023-05-24,Agent,2023-06-09
108342,2025-06-25,Email,2025-07-22
108343,2023-01-26,Email,2023-01-15
108344,2023-06-19,Agent,2023-06-20
108344,2023-12-23,Hardship,2023-12-25
108346,2025-08-25,Hardship,2025-09-03
108347,2025-07-20,Email,2025-07-17
108352,2023-09-05,Hardship,2023-08-31
108352,2024-05-22,SMS,2024-05-26
108352,2024-08-28,Agent,2024-08-29
108352,2025-08-01,Email,2025-08-26
108353,2025-11-30,Agent,2025-12-28
108356,2022-11-14,Email,2022-11-01
108356,2022-12-18,Agent,2022-12-02
108357,2024-10-07,Agent,2024-10-30
108357,2025-06-14,Hardship,2025-07-03
108361,2025-06-05,SMS,2025-06-27
108366,2023-10-18,Hardship,2023-10-09
108367,2023-05-10,Hardship,2023-05-26
108369,2025-08-10,SMS,2025-08-16
108370,2025-01-21,SMS,2025-02-02
108373,2024-11-29,SMS,2024-11-24
108373,2025-01-21,Hardship,2025-02-12
108373,2025-02-23,Agent,2025-03-23
108376,2025-08-07,Call,2025-07-31
108378,2023-06-10,Call,2023-06-16
108378,2024-12-31,Hardship,2025-01-03
108380,2024-08-28,Call,2024-08-21
108383,2024-07-26,Hardship,2024-08-03
108385,2023-05-09,SMS,2023-05-20
108386,2025-11-06,SMS,2025-11-08
108387,2025-02-22,Hardship,2025-03-02
108388,2023-10-26,Email,2023-11-08
108388,2024-05-18,Agent,2024-05-20
108388,2025-10-31,Call,2025-11-06
108389,2024-07-14,Email,2024-07-28
108391,2022-05-18,Email,2022-05-27
108391,2023-01-13,Hardship,2023-02-04
108393,2025-11-30,SMS,2025-12-06
108394,2025-12-05,SMS,2025-12-26
108396,2025-09-30,Call,2025-09-27
108397,2024-09-08,Email,2024-09-09
108397,2025-03-02,Call,2025-03-14
108398,2023-06-28,Hardship,2023-06-19
108398,2024-07-12,Hardship,2024-07-14
108401,2023-04-12,Hardship,2023-04-18
108401,2023-09-14,Email,2023-09-14
108401,2024-02-29,Email,2024-03-30
108402,2023-11-28,Call,2023-11-29
108402,2023-12-18,Call,2024-01-01
108403,2025-11-12,SMS,2025-11-13
108404,2023-08-25,Email,2023-09-08
108405,2023-05-28,Call,2023-05-17
108405,2023-12-16,Agent,2023-12-15
108405,2024-01-29,SMS,2024-01-29
108406,2025-05-20,Email,2025-06-03
108406,2025-07-12,Hardship,2025-08-09
108407,2025-11-20,Email,2025-12-21
108409,2023-07-26,Hardship,2023-08-02
108409,2024-01-20,SMS,2024-01-13
108410,2025-01-08,Hardship,2025-01-06
108410,2025-10-08,Hardship,2025-10-08
108413,2024-01-16,Call,2024-01-18
108413,2024-09-13,Call,2024-09-29
108414,2023-07-28,Agent,2023-08-14
108416,2023-12-27,Agent,2023-12-24
108419,2026-01-30,SMS,2026-02-07
108425,2025-12-16,Call,2025-12-15
108428,2025-02-17,Hardship,2025-03-02
108428,2025-05-15,SMS,2025-06-06
108430,2026-02-04,Call,2026-03-02
108431,2023-11-06,Agent,2023-12-03
108433,2023-10-26,Hardship,2023-10-29
108434,2025-10-30,Call,2025-11-19
108435,2025-08-17,Call,2025-08-17
108437,2024-08-27,Hardship,2024-09-01
108438,2023-07-30,Call,2023-08-06
108439,2022-12-12,SMS,2022-12-18
108439,2023-06-18,SMS,2023-06-20
108439,2025-04-02,Email,2025-04-11
108442,2024-10-12,Hardship,2024-11-06
108442,2025-01-06,Call,2025-02-02
108442,2025-02-16,Call,2025-02-15
108443,2022-10-17,SMS,2022-10-22
108443,2023-04-03,Email,2023-04-11
108443,2023-05-28,Agent,2023-06-08
108448,2025-02-17,SMS,2025-03-08
108449,2025-05-02,Email,2025-04-24
108451,2024-10-26,Agent,2024-11-26
108454,2024-09-20,Agent,2024-10-09
108461,2025-03-20,Agent,2025-03-13
108463,2025-05-30,Email,2025-06-23
108464,2024-12-31,Hardship,2024-12-21
108464,2025-03-28,SMS,2025-04-15
108465,2023-08-22,Email,2023-09-24
108468,2025-11-23,Hardship,2025-11-19
108469,2025-04-02,SMS,2025-04-17
108469,2025-10-18,Hardship,2025-10-15
108476,2025-06-22,Email,2025-06-13
108477,2023-09-12,Email,2023-09-15
108480,2025-12-05,Email,2025-12-31
108481,2024-09-26,SMS,2024-09-16
108482,2023-06-30,Email,2023-07-01
108483,2025-11-29,Call,2025-12-06
108488,2023-12-26,Agent,2024-01-21
108488,2024-03-21,Call,2024-04-22
108490,2024-10-03,Hardship,2024-10-01
108491,2025-06-17,Email,2025-07-16
108493,2025-11-08,Hardship,2025-11-13
108499,2025-12-21,Hardship,2026-01-10
108504,2024-09-05,Agent,2024-09-07
108504,2025-07-06,Call,2025-06-30
108505,2025-10-16,Hardship,2025-10-21
108506,2024-04-04,Hardship,2024-04-21
108507,2023-06-09,Call,2023-07-06
108507,2024-02-06,Hardship,2024-02-11
108520,2025-02-27,Agent,2025-03-12
108520,2025-08-28,Agent,2025-09-14
108522,2024-11-29,Call,2024-12-28
108523,2023-01-11,Hardship,2023-01-07
108523,2024-02-13,SMS,2024-02-24
108523,2025-07-21,Call,2025-07-11
108524,2022-08-25,Agent,2022-09-20
