customer_id,age,annual_income_nzd,employment_type,region,credit_score,tenure_months
4775,18,50553.43,Salaried,Otago,551,78
4776,47,62534.41,Salaried,Otago,567,36
4777,38,33245.41,Salaried,Auckland,659,10
4778,52,95890.62,Contractor,Wellington,453,72
4779,25,18000.0,Salaried,Wellington,609,36
4780,18,52092.86,Student,Manawatu,748,9
4781,41,90526.98,Salaried,Canterbury,719,16
4782,41,29326.87,Contractor,Auckland,614,56
4783,18,64854.46,Salaried,Auckland,620,48
4784,26,39880.99,Salaried,Wellington,690,31
4785,71,45891.65,Self-employed,Other,715,6
4786,34,82923.47,Student,Canterbury,613,59
4787,47,59226.57,Student,Waikato,634,13
4788,30,21688.55,Self-employed,Auckland,610,53
4789,18,34912.79,Salaried,Otago,557,38
4790,36,84027.64,Salaried,Canterbury,635,11
4791,35,66305.24,Student,Manawatu,629,9
4792,33,118974.09,Salaried,Wellington,562,5
4793,37,115519.13,Self-employed,Waikato,695,10
4794,41,46443.4,Salaried,Wellington,684,6
4795,36,167118.26,Salaried,Auckland,699,35
4796,23,54776.46,Salaried,Auckland,596,33
4797,44,35129.59,Unemployed,Auckland,511,32
4798,18,40735.78,Student,Wellington,683,37
4799,18,19623.32,Student,Canterbury,604,61
4800,47,111653.83,Salaried,Auckland,588,88
4801,44,111039.68,Salaried,Wellington,562,9
4802,37,34304.15,Unemployed,Wellington,631,32
4803,21,48896.06,Salaried,Canterbury,760,3
4804,30,56558.08,Salaried,Auckland,615,5
4805,35,35166.22,Salaried,Canterbury,574,38
4806,19,24592.68,Salaried,Auckland,696,24
4807,29,49283.23,Salaried,Auckland,662,51
4808,46,46887.87,Student,Canterbury,502,20
4809,55,45488.51,Unemployed,Auckland,696,5
4810,33,59887.45,Salaried,Manawatu,799,74
4811,47,103082.39,Salaried,Manawatu,468,3
4812,18,47268.92,Self-employed,Waikato,564,8
4813,46,58495.16,Salaried,Auckland,451,12
4814,28,75138.75,Unemployed,Canterbury,645,180
4815,42,69519.62,Salaried,Canterbury,719,19
4816,35,41089.56,Salaried,Wellington,657,25
4817,54,56577.67,Self-employed,Auckland,747,53
4818,28,69313.36,Contractor,Auckland,708,36
4819,46,32605.68,Salaried,Auckland,769,66
4820,35,95663.54,Salaried,Canterbury,731,24
4821,36,103178.42,Salaried,Otago,622,129
4822,36,39134.08,Salaried,Wellington,655,57
4823,28,59109.77,Salaried,Auckland,589,18
4824,38,72332.24,Student,Auckland,634,17
4825,37,42381.77,Salaried,Wellington,654,95
4826,41,67287.26,Salaried,Auckland,644,42
4827,39,58306.28,Contractor,Auckland,744,35
4828,48,27985.36,Salaried,Auckland,627,51
4829,49,66610.84,Student,Waikato,585,30
4830,25,33022.22,Contractor,Canterbury,589,6
4831,48,82672.42,Salaried,Manawatu,696,14
4832,24,40052.85,Student,Waikato,552,29
4833,45,50383.63,Salaried,Auckland,636,1
4834,45,100461.06,Self-employed,Waikato,743,21
4835,18,67735.91,Student,Auckland,670,51
4836,39,33330.79,Student,Canterbury,645,6
4837,32,34313.27,Salaried,Auckland,647,2
4838,29,41370.1,Salaried,Auckland,578,65
4839,54,64704.75,Salaried,Wellington,590,35
4840,30,63655.11,Contractor,Auckland,636,7
4841,28,37071.51,Unemployed,Auckland,669,59
4842,39,32040.49,Salaried,Auckland,716,39
4843,46,61495.09,Salaried,Bay of Plenty,656,15
4844,36,49919.3,Student,Auckland,745,17
4845,52,143021.06,Salaried,Wellington,762,6
4846,44,55076.13,Salaried,Bay of Plenty,706,65
4847,18,122567.08,Salaried,Auckland,736,26
4848,32,31994.76,Salaried,Bay of Plenty,581,29
4849,31,26690.27,Unemployed,Bay of Plenty,570,77
4850,44,32727.2,Unemployed,Other,686,1
4851,18,92513.37,Salaried,Wellington,556,2
4852,69,119401.34,Unemployed,Auckland,630,6
4853,44,38101.89,Salaried,Waikato,704,1
4854,40,44035.23,Student,Auckland,749,39
4855,52,32014.96,Salaried,Auckland,632,36
4856,66,23974.88,Student,Auckland,605,9
4857,48,74853.28,Salaried,Waikato,672,6
4858,49,59895.65,Salaried,Auckland,575,6
4859,40,54432.66,Unemployed,Canterbury,638,110
4860,36,28853.15,Salaried,Auckland,649,43
4861,32,113321.08,Unemployed,Canterbury,648,32
4862,28,43195.41,Salaried,Wellington,656,14
4863,30,68880.74,Salaried,Auckland,592,20
4864,22,28154.07,Student,Auckland,599,3
4865,37,49725.03,Self-employed,Auckland,598,180
4866,18,61766.63,Salaried,Auckland,537,51
4867,40,62766.94,Salaried,Wellington,674,35
4868,38,58080.88,Salaried,Other,713,32
4869,40,67679.26,Salaried,Canterbury,706,25
4870,32,32573.87,Salaried,Bay of Plenty,632,11
4871,75,59208.34,Self-employed,Other,593,9
4872,54,57021.92,Self-employed,Canterbury,702,29
4873,23,60129.31,Unemployed,Auckland,695,3
4874,41,55969.12,Self-employed,Manawatu,665,3
4875,31,30547.99,Salaried,Waikato,772,30
4876,26,29941.18,Salaried,Other,648,91
4877,22,20001.84,Salaried,Canterbury,632,88
4878,43,78267.72,Salaried,Bay of Plenty,622,1
4879,30,78625.07,Salaried,Otago,541,4
4880,50,79189.39,Student,Waikato,696,31
4881,50,62196.59,Student,Canterbury,643,68
4882,54,20745.74,Self-employed,Wellington,686,111
4883,28,34131.65,Self-employed,Bay of Plenty,779,71
4884,44,58494.44,Salaried,Bay of Plenty,623,41
4885,46,57583.03,Self-employed,Auckland,486,8
4886,32,49009.2,Student,Wellington,684,3
4887,29,63959.97,Contractor,Canterbury,662,2
4888,57,54461.17,Salaried,Auckland,599,34
4889,41,57202.15,Contractor,Auckland,678,1
4890,46,40636.44,Contractor,Auckland,705,48
4891,28,84280.43,Salaried,Otago,584,45
4892,23,44629.61,Salaried,Auckland,629,3
4893,31,29768.55,Contractor,Canterbury,753,85
4894,37,38294.07,Salaried,Bay of Plenty,599,27
4895,25,46313.57,Student,Auckland,655,85
4896,38,84736.46,Salaried,Auckland,466,83
4897,18,53155.64,Salaried,Manawatu,546,8
4898,25,49823.06,Salaried,Waikato,661,17
4899,46,30887.33,Salaried,Auckland,736,5
4900,45,77146.94,Salaried,Bay of Plenty,555,54
4901,33,40401.47,Student,Bay of Plenty,655,25
4902,26,51791.82,Contractor,Bay of Plenty,624,95
4903,26,105459.51,Unemployed,Auckland,717,8
4904,34,68114.37,Salaried,Wellington,565,42
4905,46,26037.31,Salaried,Waikato,680,163
4906,49,24433.74,Salaried,Wellington,604,39
4907,32,52630.99,Salaried,Auckland,666,3
4908,24,31390.69,Salaried,Auckland,655,32
4909,41,72536.56,Self-employed,Canterbury,632,7
4910,28,55216.57,Salaried,Auckland,683,1
4911,32,58362.17,Salaried,Auckland,653,15
4912,54,39417.52,Salaried,Bay of Plenty,641,11
4913,48,118613.15,Salaried,Wellington,625,56
4914,40,194690.65,Student,Auckland,655,17
4915,23,47793.12,Student,Waikato,666,48
4916,41,63504.6,Salaried,Wellington,581,1
4917,51,56604.16,Student,Waikato,626,1
4918,33,48201.28,Salaried,Auckland,576,1
4919,54,37256.0,Salaried,Auckland,647,9
4920,54,33248.48,Salaried,Canterbury,609,17
4921,58,32499.54,Contractor,Other,704,34
4922,42,65014.01,Salaried,Auckland,697,153
4923,45,42879.39,Salaried,Waikato,585,16
4924,55,18000.0,Salaried,Auckland,650,2
4925,43,66183.48,Salaried,Auckland,695,8
4926,32,53251.56,Self-employed,Auckland,638,82
4927,33,99310.13,Student,Otago,599,43
4928,41,64081.12,Contractor,Auckland,574,56
4929,23,27850.24,Unemployed,Auckland,710,5
4930,36,19863.63,Contractor,Waikato,713,5
4931,51,39192.37,Salaried,Auckland,635,4
4932,18,40892.49,Salaried,Auckland,704,70
4933,56,82819.73,Salaried,Auckland,450,8
4934,51,53960.53,Salaried,Other,743,37
4935,32,90233.84,Salaried,Auckland,639,26
4936,45,29846.57,Contractor,Other,660,28
4937,38,83647.68,Salaried,Auckland,628,8
4938,53,74940.15,Contractor,Auckland,748,36
4939,50,21846.47,Salaried,Otago,576,2
4940,21,98240.91,Salaried,Canterbury,753,180
4941,45,56503.41,Salaried,Auckland,678,1
4942,36,64629.1,Self-employed,Wellington,694,2
4943,39,36709.72,Salaried,Auckland,627,14
4944,29,96168.89,Salaried,Canterbury,558,64
4945,59,31772.82,Salaried,Canterbury,715,11
4946,50,78782.12,Salaried,Auckland,672,23
4947,29,78376.03,Contractor,Manawatu,745,1
4948,22,34948.28,Salaried,Wellington,636,3
4949,33,132259.1,Contractor,Auckland,621,34
4950,43,60125.41,Salaried,Auckland,747,8
4951,41,72711.27,Salaried,Otago,784,43
4952,53,27249.64,Student,Wellington,651,55
4953,47,140502.21,Student,Canterbury,597,68
4954,50,31224.22,Contractor,Manawatu,707,5
4955,42,85922.32,Salaried,Canterbury,632,22
4956,21,34625.74,Salaried,Waikato,692,106
4957,36,41005.24,Self-employed,Auckland,632,53
4958,51,77260.59,Salaried,Waikato,759,4
4959,37,86025.47,Unemployed,Wellington,601,25
4960,44,30574.51,Salaried,Manawatu,684,92
4961,34,88495.99,Salaried,Auckland,616,21
4962,26,86702.78,Salaried,Auckland,630,65
4963,37,35522.48,Contractor,Auckland,621,25
4964,42,111234.01,Salaried,Wellington,702,4
4965,30,28125.0,Unemployed,Auckland,714,6
4966,35,40898.65,Salaried,Otago,689,2
4967,27,67208.24,Student,Manawatu,642,8
4968,51,36897.36,Salaried,Waikato,660,81
4969,34,61005.46,Contractor,Auckland,713,38
4970,55,60384.29,Salaried,Auckland,715,48
4971,56,49802.31,Contractor,Other,462,35
4972,37,78793.06,Salaried,Auckland,631,18
4973,26,48885.58,Salaried,Canterbury,634,9
4974,18,60125.75,Salaried,Auckland,697,94
4975,20,90754.41,Contractor,Other,645,26
4976,22,77327.8,Salaried,Auckland,700,24
4977,55,77165.5,Salaried,Auckland,574,180
4978,39,32301.51,Salaried,Waikato,668,17
4979,43,68607.47,Salaried,Auckland,713,69
4980,18,36485.69,Self-employed,Canterbury,547,71
4981,24,30435.45,Salaried,Auckland,826,10
4982,49,52456.11,Salaried,Canterbury,733,4
4983,41,36064.6,Salaried,Auckland,650,134
4984,36,77325.42,Salaried,Canterbury,592,20
4985,45,78162.16,Salaried,Otago,638,1
4986,58,23013.08,Salaried,Other,656,25
4987,35,37319.22,Salaried,Waikato,681,35
4988,39,28087.95,Salaried,Bay of Plenty,755,54
4989,40,43994.36,Student,Canterbury,617,103
4990,67,66491.48,Salaried,Auckland,689,89
4991,18,48580.15,Student,Waikato,560,101
4992,46,41548.15,Salaried,Auckland,621,1
4993,37,97253.81,Contractor,Auckland,676,45
4994,45,19202.86,Salaried,Waikato,698,9
4995,30,94522.42,Salaried,Canterbury,597,7
4996,37,42407.07,Self-employed,Auckland,619,58
4997,47,52305.19,Contractor,Bay of Plenty,752,19
4998,75,42731.28,Salaried,Manawatu,731,89
4999,48,108477.67,Salaried,Canterbury,665,2
5000,28,31134.12,Salaried,Waikato,493,58
5001,33,54463.25,Unemployed,Auckland,826,5
5002,33,68689.21,Student,Other,649,7
5003,18,26240.22,Salaried,Auckland,628,23
5004,34,35812.27,Contractor,Otago,613,18
5005,47,50681.67,Salaried,Manawatu,676,24
5006,23,36351.86,Contractor,Waikato,677,101
5007,51,37533.3,Salaried,Bay of Plenty,717,39
5008,44,46284.47,Salaried,Wellington,585,12
5009,29,72570.34,Salaried,Manawatu,628,7
5010,36,46433.53,Unemployed,Waikato,792,20
5011,57,88017.57,Student,Auckland,666,22
5012,47,34579.25,Contractor,Auckland,638,33
5013,38,30842.07,Salaried,Canterbury,584,11
5014,35,128908.15,Salaried,Otago,685,53
5015,39,40292.43,Salaried,Otago,722,4
5016,32,30034.13,Student,Bay of Plenty,711,30
5017,18,24737.5,Unemployed,Auckland,632,35
5018,63,87886.07,Salaried,Wellington,675,8
5019,40,46463.06,Self-employed,Canterbury,767,63
5020,43,48331.1,Contractor,Waikato,725,34
5021,37,50430.89,Salaried,Auckland,595,37
5022,29,85461.76,Salaried,Waikato,472,25
5023,36,49971.67,Salaried,Canterbury,671,87
5024,19,155565.82,Self-employed,Canterbury,706,43
5025,65,57537.5,Student,Waikato,574,17
5026,23,87360.9,Student,Canterbury,649,10
5027,26,77835.89,Self-employed,Auckland,632,3
5028,33,53295.05,Salaried,Otago,657,7
5029,53,41600.32,Self-employed,Auckland,612,177
5030,38,62905.18,Student,Waikato,740,19
5031,23,68155.32,Self-employed,Auckland,660,82
5032,53,41870.48,Salaried,Waikato,588,7
5033,47,58387.23,Unemployed,Otago,714,20
5034,44,94494.06,Student,Auckland,562,116
5035,47,137513.38,Student,Other,740,3
5036,67,79575.87,Unemployed,Auckland,719,32
5037,64,125271.9,Salaried,Auckland,747,91
5038,30,40814.05,Student,Otago,639,108
5039,57,74298.57,Salaried,Waikato,615,67
5040,43,98946.42,Salaried,Auckland,656,70
5041,44,36194.05,Self-employed,Manawatu,644,38
5042,18,43542.14,Salaried,Waikato,604,9
5043,36,118427.61,Salaried,Auckland,611,47
5044,28,34933.64,Unemployed,Otago,624,138
5045,48,29628.48,Salaried,Wellington,568,27
5046,51,107752.45,Unemployed,Auckland,697,11
5047,18,92831.7,Salaried,Bay of Plenty,646,31
5048,38,65805.2,Salaried,Waikato,628,42
5049,51,53073.35,Salaried,Canterbury,572,8
5050,36,44474.18,Contractor,Otago,569,46
5051,47,61505.2,Salaried,Otago,786,32
5052,42,110294.92,Unemployed,Auckland,606,34
5053,42,60316.12,Contractor,Otago,693,13
5054,35,143649.51,Contractor,Auckland,661,6
5055,23,36167.86,Salaried,Wellington,456,35
5056,25,53698.68,Salaried,Other,775,32
5057,47,45803.86,Unemployed,Waikato,698,15
5058,38,33245.89,Salaried,Auckland,596,13
5059,36,50569.93,Salaried,Canterbury,648,15
5060,33,65368.66,Salaried,Canterbury,570,24
5061,34,68590.11,Unemployed,Auckland,778,133
5062,51,143875.48,Salaried,Otago,586,52
5063,34,66770.08,Salaried,Bay of Plenty,613,69
5064,22,90904.21,Self-employed,Bay of Plenty,599,25
5065,47,55811.9,Unemployed,Canterbury,656,27
5066,36,115280.67,Salaried,Auckland,746,8
5067,38,159420.74,Salaried,Otago,775,46
5068,57,68802.01,Salaried,Auckland,622,20
5069,38,34658.68,Salaried,Auckland,676,49
5070,41,42320.96,Salaried,Other,656,19
5071,24,61504.8,Salaried,Otago,581,4
5072,35,66531.06,Salaried,Canterbury,820,7
5073,45,74183.08,Salaried,Auckland,745,60
5074,19,66641.91,Salaried,Auckland,663,11
5075,40,54346.92,Unemployed,Wellington,761,11
5076,39,40688.9,Salaried,Canterbury,735,95
5077,38,64894.11,Salaried,Waikato,656,39
5078,50,124834.52,Salaried,Bay of Plenty,673,4
5079,42,85730.84,Salaried,Canterbury,756,6
5080,56,68914.15,Contractor,Canterbury,584,11
5081,26,86103.48,Student,Bay of Plenty,767,32
5082,40,45844.99,Salaried,Waikato,634,50
5083,39,43100.1,Student,Other,757,12
5084,25,38696.2,Contractor,Otago,650,74
5085,49,51206.46,Salaried,Auckland,674,4
5086,66,44806.0,Salaried,Manawatu,648,8
5087,38,93313.83,Self-employed,Auckland,613,127
5088,44,43743.77,Unemployed,Other,631,5
5089,39,37751.3,Salaried,Waikato,747,79
5090,29,129853.18,Salaried,Canterbury,488,44
5091,18,44217.73,Student,Auckland,563,3
5092,30,58051.61,Salaried,Auckland,599,24
5093,21,66376.3,Self-employed,Auckland,575,26
5094,58,32483.52,Salaried,Otago,756,97
5095,37,94463.4,Salaried,Wellington,738,20
5096,34,72164.5,Salaried,Canterbury,691,21
5097,49,109236.75,Self-employed,Manawatu,605,4
5098,25,39908.72,Salaried,Auckland,743,37
5099,29,56647.7,Contractor,Bay of Plenty,539,9
5100,39,55144.38,Salaried,Wellington,800,3
5101,50,61007.36,Salaried,Auckland,602,180
5102,44,28153.4,Salaried,Otago,632,11
5103,41,56947.0,Contractor,Waikato,620,5
5104,39,28512.31,Student,Auckland,575,43
5105,43,63656.09,Salaried,Canterbury,785,62
5106,40,20787.52,Salaried,Otago,705,2
5107,26,23547.76,Student,Auckland,735,4
5108,39,78303.45,Salaried,Wellington,564,3
5109,25,42358.43,Salaried,Bay of Plenty,663,2
5110,39,34733.64,Salaried,Otago,686,39
5111,32,95978.6,Unemployed,Bay of Plenty,669,32
5112,68,62782.51,Unemployed,Auckland,569,39
5113,38,80212.98,Salaried,Wellington,725,25
5114,21,50271.37,Salaried,Waikato,659,61
5115,36,180924.1,Student,Auckland,583,28
5116,44,41273.2,Salaried,Canterbury,520,90
5117,58,118779.37,Salaried,Waikato,692,24
5118,31,52700.77,Salaried,Otago,822,56
5119,19,25731.48,Salaried,Auckland,579,19
5120,48,67324.66,Contractor,Auckland,662,21
5121,21,62420.13,Salaried,Canterbury,728,68
5122,33,33755.72,Salaried,Waikato,561,4
5123,35,35774.88,Salaried,Waikato,616,30
5124,37,53577.58,Contractor,Auckland,590,47
5125,46,63410.61,Contractor,Auckland,719,50
5126,30,18000.0,Salaried,Waikato,743,32
5127,35,87020.99,Unemployed,Manawatu,661,21
5128,38,43367.95,Salaried,Bay of Plenty,591,11
5129,40,29753.84,Contractor,Canterbury,619,86
5130,39,82741.78,Salaried,Other,606,17
5131,43,53603.62,Salaried,Wellington,582,58
5132,48,93645.78,Salaried,Canterbury,643,1
5133,43,65978.12,Salaried,Auckland,690,10
5134,43,54139.45,Student,Manawatu,684,15
5135,19,50577.98,Contractor,Canterbury,649,40
5136,39,67320.54,Self-employed,Wellington,654,14
5137,44,44977.2,Salaried,Auckland,644,2
5138,47,36913.86,Unemployed,Auckland,559,7
5139,30,71286.28,Salaried,Auckland,661,11
5140,30,50765.92,Self-employed,Auckland,609,7
5141,31,55000.93,Student,Other,556,8
5142,44,88452.5,Salaried,Auckland,676,53
5143,50,51470.06,Self-employed,Canterbury,607,19
5144,33,54544.12,Salaried,Auckland,666,19
5145,49,41363.65,Salaried,Bay of Plenty,709,122
5146,39,65764.34,Contractor,Canterbury,583,21
5147,37,63412.9,Salaried,Auckland,656,95
5148,35,81255.1,Salaried,Otago,523,13
5149,47,41747.38,Salaried,Bay of Plenty,757,18
5150,42,44089.74,Salaried,Other,555,18
5151,65,77378.31,Salaried,Auckland,614,28
5152,28,60687.67,Contractor,Wellington,744,32
5153,44,36033.41,Salaried,Other,634,10
5154,32,97533.32,Student,Bay of Plenty,566,57
5155,28,25227.68,Self-employed,Bay of Plenty,700,25
5156,38,77105.36,Salaried,Canterbury,698,1
5157,40,30658.17,Student,Waikato,606,32
5158,73,126576.84,Salaried,Bay of Plenty,613,58
5159,36,27036.15,Salaried,Auckland,620,10
5160,24,90990.72,Salaried,Waikato,636,1
5161,41,52222.28,Salaried,Bay of Plenty,517,59
5162,18,45937.12,Unemployed,Auckland,637,135
5163,37,58890.11,Salaried,Auckland,775,3
5164,38,71995.23,Student,Auckland,587,100
5165,48,36062.89,Self-employed,Otago,609,16
5166,50,37529.99,Salaried,Bay of Plenty,567,102
5167,32,72571.11,Unemployed,Canterbury,693,38
5168,36,25126.94,Unemployed,Bay of Plenty,734,80
5169,29,41651.68,Unemployed,Wellington,733,55
5170,24,212842.8,Salaried,Otago,563,1
5171,42,35045.21,Salaried,Auckland,685,2
5172,23,90808.78,Salaried,Waikato,750,27
5173,33,41619.42,Self-employed,Auckland,686,5
5174,26,68123.01,Salaried,Auckland,683,22
5175,45,72726.42,Contractor,Auckland,617,111
5176,60,90041.91,Contractor,Wellington,665,13
5177,22,49507.81,Salaried,Otago,737,24
5178,18,132587.5,Salaried,Wellington,673,17
5179,37,41556.06,Unemployed,Auckland,563,36
5180,38,60198.29,Salaried,Other,618,8
5181,41,60498.55,Salaried,Auckland,735,11
5182,33,32699.48,Salaried,Other,673,70
5183,36,47636.64,Salaried,Manawatu,658,60
5184,42,58260.59,Salaried,Canterbury,611,56
5185,50,44602.52,Salaried,Auckland,733,53
5186,18,162497.16,Salaried,Waikato,766,22
5187,34,37146.3,Salaried,Otago,738,47
5188,41,92110.2,Salaried,Wellington,751,18
5189,27,79650.76,Salaried,Auckland,625,4
5190,59,53839.47,Student,Bay of Plenty,615,18
5191,30,36704.55,Self-employed,Canterbury,639,6
5192,38,38341.38,Salaried,Auckland,653,18
5193,45,42912.34,Student,Manawatu,750,13
5194,31,24255.93,Salaried,Manawatu,732,33
5195,18,34490.55,Salaried,Auckland,688,16
5196,33,27802.62,Student,Auckland,550,44
5197,50,99274.47,Salaried,Canterbury,532,26
5198,34,71561.18,Student,Auckland,667,91
5199,28,77164.0,Student,Auckland,712,3
5200,49,70613.34,Salaried,Otago,644,42
5201,34,58403.75,Salaried,Other,784,40
5202,32,104538.02,Salaried,Auckland,574,108
5203,40,41157.31,Salaried,Waikato,565,17
5204,47,56840.33,Student,Auckland,604,13
5205,67,75824.48,Salaried,Auckland,601,7
5206,48,29895.28,Salaried,Auckland,687,11
5207,52,218264.96,Salaried,Auckland,620,25
5208,32,54877.27,Salaried,Canterbury,542,65
5209,26,57750.96,Salaried,Bay of Plenty,712,12
5210,39,95377.23,Salaried,Wellington,527,6
5211,39,81775.25,Contractor,Canterbury,575,11
5212,25,55112.68,Salaried,Auckland,536,4
5213,36,57443.56,Salaried,Waikato,664,94
5214,43,27532.8,Salaried,Auckland,663,74
5215,42,42175.32,Salaried,Auckland,784,13
5216,44,68373.77,Salaried,Auckland,714,10
5217,41,66154.74,Salaried,Auckland,751,85
5218,32,93856.71,Salaried,Wellington,670,1
5219,32,51316.85,Salaried,Auckland,582,33
5220,24,29019.44,Salaried,Bay of Plenty,659,89
5221,59,87162.43,Contractor,Manawatu,691,26
5222,38,103387.59,Salaried,Auckland,699,1
5223,35,81162.62,Contractor,Wellington,617,9
5224,27,50330.42,Salaried,Wellington,684,92
5225,73,86679.59,Student,Other,585,1
5226,25,250000.0,Salaried,Auckland,577,18
5227,33,57057.71,Salaried,Waikato,572,56
5228,43,30022.98,Student,Auckland,652,66
5229,45,41613.16,Contractor,Wellington,568,23
5230,49,71787.4,Unemployed,Auckland,620,10
5231,60,26313.52,Salaried,Auckland,713,33
5232,44,58467.8,Self-employed,Auckland,578,11
5233,25,64289.49,Salaried,Auckland,615,11
5234,35,108099.22,Self-employed,Auckland,655,59
5235,42,97693.24,Unemployed,Waikato,667,6
5236,63,79942.52,Salaried,Canterbury,615,1
5237,21,20471.61,Self-employed,Canterbury,705,15
5238,52,81999.95,Salaried,Auckland,691,24
5239,40,74420.08,Salaried,Auckland,730,44
5240,48,60789.66,Salaried,Otago,644,55
5241,37,24869.56,Salaried,Auckland,614,39
5242,28,38194.69,Salaried,Manawatu,602,35
5243,47,32046.07,Salaried,Otago,671,39
5244,46,21878.2,Salaried,Auckland,624,11
5245,50,54105.34,Salaried,Otago,610,17
5246,38,37834.63,Contractor,Canterbury,619,34
5247,31,176554.96,Salaried,Canterbury,602,2
