loan_id,customer_id,product_type,origination_date,principal_nzd,interest_rate_apr,term_months,channel,status
107088,5096,SME,2025-07-24,30440.62,0.1353,18,Broker,Active
107089,6601,Personal,2023-02-24,71037.85,0.2023,48,Branch,Active
107090,2025,Mortgage,2022-02-12,197245.86,0.0668,240,Broker,Active
107091,2749,Personal,2024-09-12,24128.09,0.1566,24,Branch,Active
107092,592,Auto,2025-08-12,24870.27,0.1009,36,Online,Active
107093,7753,Auto,2023-08-26,32196.27,0.1149,24,Branch,Active
107094,7605,Personal,2022-05-15,28934.11,0.2184,36,Broker,Active
107095,7407,Auto,2024-08-01,49921.6,0.1414,48,Online,Active
107096,4273,Personal,2025-01-18,17163.24,0.2655,36,Branch,Active
107097,5823,Personal,2022-02-10,10067.55,0.0981,12,Online,Active
107098,7280,Auto,2025-02-20,55061.66,0.1285,24,Broker,Active
107099,4875,Personal,2024-09-20,37075.06,0.1109,24,Branch,Active
107100,3326,Mortgage,2025-01-24,134507.92,0.0816,240,Broker,Active
107101,6701,Personal,2025-03-08,21798.96,0.1481,36,Broker,Active
107102,5970,Personal,2024-06-15,49729.4,0.1498,24,Branch,Active
107103,7143,Personal,2022-03-17,46457.2,0.1059,12,Online,Active
107104,18,Personal,2023-05-26,20929.98,0.2098,24,Online,Active
107105,1767,Personal,2023-04-23,29420.75,0.1296,12,Partner,Active
107106,6001,Personal,2023-11-28,40230.93,0.1869,36,Online,Active
107107,3879,SME,2024-06-30,97288.23,0.1084,24,Branch,Active
107108,4809,Personal,2025-12-06,22493.81,0.1619,24,Partner,Active
107109,5534,Personal,2023-07-04,68428.88,0.2317,12,Broker,Active
107110,26,Personal,2023-05-13,30349.42,0.2137,36,Broker,Active
107111,136,Personal,2022-09-09,18608.98,0.0528,24,Branch,Active
107112,919,Personal,2024-06-15,43163.9,0.135,24,Branch,Active
107113,317,Personal,2025-01-30,24287.7,0.1684,12,Online,Active
107114,1839,Personal,2024-03-09,34472.29,0.1911,24,Partner,Active
107115,2747,Auto,2025-05-10,43065.0,0.1082,36,Online,Active
107116,5316,Personal,2024-12-28,39756.56,0.1788,12,Branch,Active
107117,1177,SME,2024-10-01,55991.53,0.1365,24,Online,Active
107118,3760,Personal,2025-09-17,57898.6,0.1214,36,Branch,Active
107119,4085,Personal,2023-02-01,37227.65,0.1181,24,Online,Active
107120,2087,Personal,2022-09-18,51188.6,0.0764,48,Branch,Active
107121,1241,SME,2022-06-23,79324.03,0.1047,18,Broker,Active
107122,6432,Auto,2025-11-20,66895.54,0.138,24,Broker,Active
107123,6718,SME,2022-11-06,52293.4,0.208,24,Online,Active
107124,1291,Personal,2023-09-06,30728.89,0.2283,24,Online,Active
107125,2934,SME,2023-01-14,85850.45,0.1627,24,Online,Active
107126,886,SME,2025-12-29,48957.55,0.1281,18,Broker,Active
107127,2404,Personal,2025-12-14,47604.74,0.1661,24,Partner,Active
107128,6081,Mortgage,2022-11-06,262999.29,0.0799,300,Broker,Active
107129,2614,Auto,2023-10-15,69033.56,0.1211,48,Branch,Active
107130,3587,Personal,2023-06-30,24262.66,0.1758,24,Online,Active
107131,2703,Mortgage,2026-01-25,294582.53,0.0745,240,Broker,Active
107132,3567,Personal,2023-01-31,37334.47,0.2359,24,Online,Active
107133,504,Auto,2024-06-25,57678.81,0.1029,36,Branch,Active
107134,7485,Personal,2024-11-01,21725.01,0.1502,36,Partner,Active
107135,2890,Personal,2022-10-12,21583.36,0.1558,24,Partner,Active
107136,1429,Personal,2025-10-07,39427.38,0.1777,24,Broker,Active
107137,597,Mortgage,2025-12-05,156899.11,0.0686,240,Broker,Active
107138,2915,Personal,2024-09-23,41100.07,0.1661,48,Online,Active
107139,5675,Personal,2025-04-24,19789.47,0.2145,12,Online,Active
107140,1507,Personal,2022-04-01,47853.45,0.1085,36,Broker,Active
107141,2037,SME,2022-10-26,78209.69,0.1758,12,Online,Active
107142,2185,Personal,2025-04-16,44667.67,0.1888,36,Branch,Active
107143,3807,Personal,2023-07-24,49096.18,0.2498,12,Broker,Active
107144,7604,Auto,2025-12-17,71948.61,0.0936,48,Online,Active
107145,3257,Mortgage,2025-10-31,211495.56,0.0671,300,Online,Active
107146,4520,Personal,2022-08-30,26678.86,0.1958,48,Broker,Active
107147,1684,Personal,2024-07-08,50250.76,0.1642,36,Broker,Active
107148,1226,Personal,2025-12-09,67715.32,0.1426,24,Branch,Active
107149,3262,Auto,2025-01-26,46382.76,0.1214,60,Online,Active
107150,1564,Personal,2022-02-16,48041.64,0.1648,12,Online,Active
107151,5457,Personal,2022-08-26,18880.7,0.287,12,Online,Active
107152,2049,Auto,2025-10-30,38883.96,0.1154,60,Branch,Active
107153,5108,Auto,2022-08-21,46633.9,0.1244,36,Online,Active
107154,5184,SME,2023-06-18,67322.66,0.1844,36,Broker,Active
107155,5800,Auto,2026-01-02,29741.98,0.137,36,Online,Active
107156,1623,Auto,2025-09-25,59345.13,0.0822,36,Broker,Active
107157,2574,Personal,2025-02-14,30051.96,0.2259,36,Branch,Active
107158,6072,Personal,2025-11-17,44440.07,0.1336,24,Broker,Active
107159,6032,Mortgage,2026-01-10,201134.14,0.0753,180,Online,Active
107160,6269,Personal,2024-01-02,55997.68,0.1376,48,Online,Active
107161,2404,Auto,2022-03-05,64371.11,0.1589,60,Broker,Active
107162,4311,Mortgage,2025-07-27,178569.9,0.0831,300,Partner,Active
107163,7769,Personal,2025-09-16,59996.85,0.1467,24,Partner,Active
107164,4850,Personal,2023-02-08,18597.76,0.1041,36,Online,Active
107165,4694,Auto,2023-04-09,47408.1,0.1302,48,Branch,Active
107166,1344,Personal,2024-06-26,40430.36,0.1548,48,Branch,Active
107167,3600,Personal,2024-09-03,40676.67,0.1728,12,Branch,Active
107168,1961,Personal,2023-02-20,69178.27,0.1025,48,Broker,Active
107169,5978,Personal,2024-04-23,24979.34,0.1265,12,Online,Active
107170,3772,Personal,2022-07-07,21636.97,0.1527,24,Branch,Active
107171,5946,Personal,2024-04-27,49601.21,0.0881,24,Online,Active
107172,7602,Personal,2022-08-07,92969.88,0.1141,48,Broker,Active
107173,2784,Personal,2023-08-27,33416.21,0.1637,48,Online,Active
107174,5668,Auto,2026-01-14,30287.87,0.0922,48,Branch,Active
107175,923,Personal,2026-01-28,41475.44,0.2327,36,Partner,Active
107176,2132,Auto,2023-02-04,53430.2,0.1247,24,Broker,Active
107177,4458,Personal,2022-05-19,137825.93,0.1836,24,Broker,Active
107178,6986,SME,2022-10-07,82386.2,0.1111,36,Broker,Active
107179,1883,Mortgage,2024-08-21,139669.86,0.0851,240,Partner,Active
107180,4873,Auto,2022-06-03,49015.82,0.1351,48,Online,Active
107181,1358,Mortgage,2022-04-22,186894.05,0.0609,240,Broker,Active
107182,346,Auto,2024-12-07,43120.36,0.1089,36,Online,Active
107183,4796,Auto,2024-01-25,68324.27,0.1462,60,Broker,Active
107184,5727,Personal,2025-08-22,44034.69,0.1359,36,Online,Active
107185,7295,Personal,2024-09-06,20785.53,0.216,48,Online,Active
107186,7177,Auto,2023-07-31,27214.69,0.1196,48,Branch,Active
107187,5220,Personal,2025-09-28,35562.75,0.1706,24,Online,Active
107188,3591,Personal,2024-01-03,35774.0,0.1906,36,Online,Active
107189,6438,Personal,2025-07-26,40474.4,0.1826,12,Branch,Active
107190,3642,Personal,2023-12-27,50280.07,0.1671,36,Branch,Active
107191,3034,Auto,2022-01-02,73110.62,0.1188,60,Online,Active
107192,4868,Auto,2023-10-15,63497.62,0.0945,24,Online,Active
107193,6289,Personal,2023-10-21,30101.18,0.0913,36,Online,Active
107194,7448,Personal,2026-01-30,23283.07,0.1655,36,Broker,Active
107195,1120,SME,2023-12-04,38024.56,0.1707,18,Partner,Active
107196,7070,Personal,2024-04-26,55861.81,0.1401,48,Online,Active
107197,2255,Auto,2023-10-08,36010.05,0.1154,48,Branch,Active
107198,3632,Personal,2023-07-24,24117.14,0.1094,24,Branch,Active
107199,4488,Mortgage,2024-04-29,191966.05,0.0873,180,Online,Active
107200,6488,Auto,2023-03-02,44361.24,0.1327,36,Broker,Active
107201,5004,Personal,2024-12-11,32782.94,0.0829,24,Broker,Active
107202,2186,Personal,2025-01-04,36825.35,0.1063,24,Online,Active
107203,3917,Auto,2024-01-02,64916.95,0.0924,48,Branch,Active
107204,5577,SME,2022-10-29,23344.25,0.1579,36,Partner,Active
107205,4677,Mortgage,2025-08-20,153680.14,0.0878,180,Online,Active
107206,1261,Personal,2022-02-10,37915.57,0.2166,12,Broker,Active
107207,2420,Personal,2024-06-24,54702.67,0.2215,12,Online,Active
107208,7868,Personal,2025-08-11,19002.02,0.1505,24,Broker,Active
107209,5669,SME,2025-09-29,144460.6,0.158,18,Online,Active
107210,3562,Mortgage,2023-03-23,185383.49,0.0761,240,Online,Active
107211,6818,Mortgage,2025-11-05,157781.21,0.0763,300,Online,Active
107212,1422,Mortgage,2025-09-10,132754.13,0.077,240,Online,Active
107213,5957,Personal,2024-04-04,33189.9,0.233,36,Broker,Active
107214,4425,Auto,2023-09-10,59726.2,0.13,36,Online,Active
107215,4809,Auto,2023-08-16,58892.57,0.1037,60,Partner,Active
107216,7473,Auto,2025-04-17,53339.34,0.1193,48,Branch,Active
107217,163,SME,2022-10-29,64641.16,0.1764,24,Branch,Active
107218,3446,Personal,2024-06-03,16412.86,0.1672,12,Partner,Active
107219,2137,Mortgage,2023-04-13,278416.75,0.0754,120,Online,Active
107220,1151,Mortgage,2025-04-20,311862.33,0.0847,120,Partner,Active
107221,1789,Auto,2023-06-27,35758.21,0.1199,60,Broker,Active
107222,6262,Personal,2025-07-03,41702.35,0.2299,12,Online,Active
107223,1098,Personal,2024-12-30,89627.52,0.1681,12,Online,Active
107224,1612,Personal,2023-08-17,57864.99,0.1561,24,Branch,Active
107225,3202,Mortgage,2025-04-27,166225.14,0.0648,120,Online,Active
107226,5028,Personal,2024-04-18,26366.1,0.2238,12,Online,Active
107227,7045,SME,2022-06-30,46135.61,0.1102,24,Online,Active
107228,1513,Personal,2023-08-09,19556.82,0.1721,24,Broker,Active
107229,6516,Auto,2024-12-25,54121.38,0.1063,24,Online,Active
107230,5539,Personal,2023-04-12,23482.92,0.1621,12,Broker,Active
107231,727,Mortgage,2025-03-09,177931.74,0.0532,300,Branch,Active
107232,3268,Personal,2025-12-23,17406.97,0.1857,36,Partner,Active
107233,4822,Personal,2023-03-17,28131.22,0.2116,36,Broker,Active
107234,6281,SME,2023-01-29,94852.17,0.1617,36,Broker,Active
107235,2374,Personal,2022-12-25,17413.32,0.1995,12,Broker,Active
107236,4204,Auto,2024-06-11,45226.16,0.1267,36,Broker,Active
107237,613,Personal,2024-09-08,34341.36,0.2288,24,Online,Active
107238,1974,Personal,2025-05-26,15797.45,0.1005,36,Branch,Active
107239,5366,SME,2024-01-16,30908.48,0.1894,18,Branch,Active
107240,4263,Personal,2025-02-21,37716.1,0.1747,24,Broker,Active
107241,4179,Personal,2025-11-21,25208.42,0.1929,12,Broker,Active
107242,2760,Auto,2024-10-14,48031.96,0.1217,48,Partner,Active
107243,5058,Personal,2023-11-13,23099.44,0.1915,36,Partner,Active
107244,4672,Personal,2022-01-04,9827.45,0.2455,12,Broker,Active
107245,3411,Auto,2026-01-23,45209.6,0.088,36,Online,Active
107246,3038,Personal,2023-05-06,11089.29,0.2528,36,Broker,Active
107247,1572,Personal,2025-03-29,22779.57,0.1468,48,Branch,Active
107248,7038,Personal,2024-09-29,51635.9,0.156,24,Branch,Active
107249,3440,Personal,2025-02-24,29617.74,0.2372,36,Branch,Active
107250,5040,Personal,2023-10-10,38826.28,0.1802,12,Online,Active
107251,155,Auto,2022-05-06,48535.72,0.1129,60,Branch,Active
107252,2012,Personal,2023-10-11,15001.43,0.1457,24,Online,Active
107253,2330,Personal,2025-04-16,35480.53,0.1119,24,Broker,Active
107254,5118,Auto,2024-05-02,47174.09,0.1095,48,Broker,Active
107255,3896,SME,2025-10-06,39293.62,0.1742,24,Broker,Active
107256,6991,Mortgage,2022-04-07,135329.77,0.0893,240,Broker,Active
107257,2939,Mortgage,2023-10-20,168520.58,0.0871,240,Branch,Active
107258,1752,Personal,2023-01-02,63771.41,0.0914,24,Partner,Active
107259,4627,Personal,2023-10-13,61355.99,0.1718,36,Online,Active
107260,5237,Personal,2023-08-14,110820.81,0.181,48,Branch,Active
107261,646,Personal,2022-03-01,29948.57,0.1975,12,Branch,Active
107262,3272,Auto,2022-03-14,40852.35,0.1033,48,Branch,Active
107263,3653,Mortgage,2024-02-17,179239.32,0.0672,180,Branch,Active
107264,1230,SME,2022-11-07,56809.05,0.1163,36,Branch,Active
107265,7429,Personal,2023-02-27,57721.72,0.1678,36,Branch,Active
107266,160,Personal,2022-09-28,17284.84,0.1633,48,Branch,Active
107267,5649,Auto,2025-09-13,45649.71,0.0969,36,Online,Active
107268,3582,Personal,2024-05-08,39399.04,0.248,24,Broker,Active
107269,7785,Personal,2022-08-31,32399.02,0.1993,48,Online,Active
107270,5291,Personal,2022-10-07,105489.96,0.2282,36,Broker,Active
107271,5274,Mortgage,2025-08-23,270335.54,0.0488,240,Online,Active
107272,7029,SME,2025-08-18,63025.75,0.1331,36,Partner,Active
107273,3087,Personal,2024-04-17,35832.23,0.2558,48,Online,Active
107274,1399,Personal,2022-08-26,23348.49,0.1454,24,Broker,Active
107275,987,Mortgage,2025-05-20,258181.51,0.0774,180,Broker,Active
107276,1631,Mortgage,2024-10-19,183412.23,0.0828,180,Branch,Active
107277,2112,Auto,2022-05-11,61506.86,0.1238,48,Online,Active
107278,4098,SME,2024-07-30,57968.61,0.1713,18,Branch,Active
107279,4209,Personal,2022-12-08,56573.93,0.2526,24,Online,Active
107280,3420,SME,2022-01-07,34467.57,0.0835,24,Online,Active
107281,1981,Personal,2024-12-09,24198.08,0.149,36,Online,Active
107282,2912,Personal,2022-02-15,61721.23,0.133,36,Online,Active
107283,3794,Auto,2024-12-12,77150.8,0.1264,24,Online,Active
107284,4122,Personal,2024-04-30,26376.07,0.253,24,Online,Active
107285,7042,Auto,2024-08-21,50029.71,0.1186,36,Partner,Active
107286,2960,Personal,2023-08-28,52201.44,0.1701,36,Online,Active
107287,631,Personal,2025-09-06,19036.57,0.2203,48,Online,Active
107288,1967,Personal,2022-06-10,20813.81,0.1068,12,Broker,Active
107289,1450,Mortgage,2023-10-15,192762.91,0.0682,180,Broker,Active
107290,6879,Personal,2025-06-28,47658.89,0.1808,24,Branch,Active
107291,1761,Mortgage,2024-11-18,237907.86,0.0695,300,Broker,Active
107292,1989,Auto,2022-07-02,38853.32,0.1056,48,Broker,Active
107293,3596,Personal,2024-08-06,39644.73,0.1458,12,Broker,Active
107294,4163,Personal,2023-12-11,22599.3,0.173,36,Branch,Active
107295,4486,Personal,2024-10-03,16470.8,0.1574,48,Broker,Active
107296,1600,Personal,2024-05-11,21422.62,0.2143,36,Broker,Active
107297,3524,Personal,2025-08-24,45370.47,0.1492,48,Online,Active
107298,6530,Personal,2024-04-17,85074.46,0.1548,48,Partner,Active
107299,2120,Mortgage,2025-07-04,293124.88,0.0671,240,Partner,Active
107300,325,Personal,2024-10-10,77234.94,0.187,12,Branch,Active
107301,39,Personal,2022-06-02,52825.98,0.2272,48,Online,Active
107302,486,Personal,2022-01-08,15085.3,0.2322,24,Partner,Active
107303,6688,Auto,2025-04-10,56513.66,0.1228,24,Branch,Active
107304,6048,Personal,2023-08-30,38981.38,0.1321,12,Broker,Active
107305,1173,Mortgage,2024-10-21,234493.69,0.0902,180,Online,Active
107306,705,Personal,2023-01-19,41229.44,0.2009,24,Branch,Active
107307,1968,Personal,2024-08-23,21330.72,0.1889,36,Online,Active
107308,4351,Personal,2024-03-10,30596.71,0.1804,12,Partner,Active
107309,505,Auto,2022-12-30,50368.09,0.119,48,Broker,Active
107310,5701,Personal,2025-03-11,34095.7,0.096,36,Broker,Active
107311,7633,Auto,2022-02-19,47574.37,0.0993,24,Broker,Active
107312,3583,SME,2022-04-09,33705.15,0.0876,24,Online,Active
107313,2489,Personal,2023-10-18,97133.77,0.1207,36,Broker,Active
107314,6372,Personal,2023-09-11,72414.11,0.1851,12,Online,Active
107315,5157,Auto,2024-06-07,92985.75,0.096,36,Branch,Active
107316,5377,Personal,2023-11-07,58336.75,0.1685,12,Broker,Active
107317,4617,Personal,2024-08-17,24339.45,0.1674,36,Broker,Active
107318,2422,Personal,2022-05-02,37257.62,0.1572,24,Online,Active
107319,4826,Personal,2023-10-11,17377.85,0.1567,12,Broker,Active
107320,2674,Mortgage,2022-01-08,269610.71,0.0727,300,Broker,Active
107321,6651,Auto,2024-10-06,66239.22,0.1104,24,Online,Active
107322,3347,Personal,2025-03-13,24953.33,0.1506,24,Branch,Active
107323,1151,Auto,2022-02-24,45097.38,0.1062,48,Broker,Active
107324,4014,Mortgage,2023-04-28,214888.0,0.0713,240,Broker,Active
107325,7189,Personal,2025-08-21,60884.14,0.2059,24,Online,Active
107326,2944,Auto,2022-08-21,35268.47,0.1339,60,Partner,Active
107327,4505,Auto,2025-06-02,25821.46,0.1231,36,Broker,Active
107328,4970,Personal,2025-12-16,35122.0,0.1754,24,Broker,Active
107329,5450,Personal,2023-04-28,32962.63,0.1359,24,Online,Active
107330,1825,Personal,2024-07-09,23690.29,0.2173,36,Online,Active
107331,4601,Auto,2024-12-29,41047.65,0.1524,24,Branch,Active
107332,6542,Personal,2022-06-15,33129.76,0.1432,12,Broker,Active
107333,7073,Personal,2023-05-16,66434.15,0.1158,48,Online,Active
107334,772,Personal,2022-02-06,32387.02,0.1623,24,Branch,Active
107335,1510,Personal,2022-01-09,13872.92,0.2107,24,Online,Active
107336,7133,Personal,2024-08-31,22817.71,0.199,24,Partner,Active
107337,5664,Mortgage,2024-04-22,130284.58,0.0716,240,Online,Active
107338,7617,Personal,2024-07-26,43167.05,0.1072,48,Broker,Active
107339,3943,Auto,2022-04-24,30198.97,0.1361,36,Broker,Active
107340,4341,Personal,2024-08-01,48366.15,0.1381,36,Branch,Active
107341,5189,Auto,2023-08-05,86737.88,0.1164,36,Online,Active
107342,309,Personal,2023-09-04,19746.3,0.2121,24,Broker,Active
107343,6273,Personal,2022-07-19,50078.57,0.195,24,Broker,Active
107344,542,Personal,2023-01-24,31412.38,0.161,36,Partner,Active
107345,3126,Personal,2022-11-20,44106.86,0.2044,12,Online,Active
107346,2217,Personal,2026-01-06,60893.29,0.1541,24,Online,Active
107347,4430,Personal,2025-08-07,45199.17,0.1711,36,Branch,Active
107348,3892,Personal,2024-12-13,30682.67,0.1681,24,Partner,Active
107349,6839,Auto,2023-08-17,33732.3,0.1128,60,Partner,Active
107350,2678,Mortgage,2024-11-27,226789.93,0.069,240,Broker,Active
107351,5008,Personal,2024-04-20,49237.25,0.1812,48,Online,Active
107352,1846,Personal,2025-05-16,11267.61,0.2522,36,Branch,Active
107353,78,SME,2023-08-11,38278.54,0.152,12,Broker,Active
107354,1650,Auto,2024-07-29,45784.23,0.1122,60,Broker,Active
107355,3588,Mortgage,2022-04-23,220759.47,0.0776,240,Partner,Active
107356,6092,Personal,2025-03-12,38590.79,0.1813,12,Broker,Active
107357,2709,Auto,2024-10-29,48168.94,0.0834,48,Broker,Active
107358,626,Auto,2024-04-09,41706.45,0.1297,24,Broker,Active
107359,6295,Auto,2022-10-24,39580.89,0.112,60,Branch,Active
107360,4075,Personal,2022-05-12,20457.55,0.1504,24,Online,Active
107361,7618,Personal,2024-08-19,26720.83,0.128,12,Broker,Active
107362,7857,Personal,2025-12-27,64699.23,0.174,36,Broker,Active
107363,5879,Auto,2025-10-16,66177.13,0.0816,24,Online,Active
107364,2069,Mortgage,2024-11-12,213626.63,0.0681,180,Online,Active
107365,193,Personal,2023-10-16,33060.28,0.1622,36,Broker,Active
107366,5233,Personal,2024-12-02,24950.69,0.1579,24,Broker,Active
107367,6213,Mortgage,2025-02-23,206723.51,0.0635,240,Online,Active
107368,4929,Personal,2024-09-29,19113.96,0.1559,48,Broker,Active
107369,4863,Auto,2024-09-16,71025.3,0.1189,48,Partner,Active
107370,2275,Personal,2022-08-12,38131.87,0.1622,12,Online,Active
107371,5013,Mortgage,2024-02-11,188377.33,0.0621,180,Broker,Active
107372,6227,Auto,2022-11-24,51815.63,0.1306,60,Branch,Active
107373,6842,Personal,2024-01-30,37435.43,0.1587,12,Broker,Active
107374,4364,Auto,2023-04-06,44805.49,0.1495,60,Partner,Active
107375,2118,SME,2025-12-15,52492.3,0.1523,12,Online,Active
107376,675,Auto,2023-04-15,43836.98,0.1165,36,Branch,Active
107377,2477,Mortgage,2025-07-22,128893.45,0.0817,180,Broker,Active
107378,3667,Personal,2024-11-30,123302.76,0.2626,36,Online,Active
107379,2753,Auto,2024-07-07,44596.16,0.1041,36,Partner,Active
107380,6145,Auto,2025-11-28,30921.04,0.0738,48,Partner,Active
107381,7901,Personal,2024-10-30,24129.32,0.1859,24,Broker,Active
107382,6874,Auto,2023-07-08,79619.31,0.0899,36,Online,Active
107383,5216,Personal,2024-01-27,29367.01,0.1243,36,Broker,Active
107384,7631,Auto,2025-01-17,64971.63,0.1202,36,Branch,Active
107385,495,Personal,2024-01-22,44332.87,0.2479,48,Partner,Active
107386,6564,Personal,2023-07-12,19124.49,0.156,48,Broker,Active
107387,2690,Personal,2022-10-28,34625.05,0.124,12,Partner,Active
107388,485,Personal,2025-05-14,27811.63,0.1915,48,Online,Active
107389,328,Mortgage,2024-09-07,188947.06,0.0664,180,Partner,Active
107390,6260,Personal,2024-03-24,42370.42,0.2112,12,Broker,Active
107391,440,Personal,2022-08-23,51238.31,0.1665,12,Online,Active
107392,3439,Personal,2025-04-10,21867.4,0.1829,36,Partner,Active
107393,2518,Personal,2025-11-17,20967.34,0.2155,12,Branch,Active
107394,810,SME,2022-12-17,30006.5,0.1646,18,Broker,Active
107395,854,Personal,2022-06-21,50353.49,0.1718,36,Broker,Active
107396,6040,Personal,2023-12-09,25387.42,0.2089,36,Branch,Active
107397,6080,Personal,2023-01-24,32800.49,0.1394,12,Online,Active
107398,997,Personal,2023-03-26,67872.65,0.203,48,Partner,Active
107399,408,SME,2023-07-16,22812.26,0.1233,24,Branch,Active
107400,6988,Mortgage,2024-03-01,230304.85,0.059,180,Online,Active
107401,7744,Personal,2023-08-17,94492.89,0.1533,36,Branch,Active
107402,5905,Mortgage,2024-12-25,177229.47,0.0779,180,Partner,Active
